Table No.19 (b),,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS RECEIVED BY ACQUISITION OF
71,MONARCH CATALYST PVT LTD,Netherlands,EVONIK INTERNATIONAL HOLDING BV,REGION NOT INDICATED,DEVELOPING MANUFACTURING AND SELLING OF CATALYSTS,31.42,0.49,
72,AEROSITE ENERGY PVT LTD,Spain,ACCIONA ENERGIA GLOBAL SL,REGION NOT INDICATED,"GENERATION, DISTRIBUTION AND TRANSMISSION OF POWER USING NON CONVENTIONAL ENERGY SOURCES",0.05,0.00,
73,INDIRIS DATA SERVICES PVT LTD,U.S.A,EQUIP SYSTEMS ACUISITION INC,REGION NOT INDICATED,"DEVELOPING, DESIGNING, MARKETING, SELLING ALL KINDS OF COMPUTER SOFTWARE",0.10,0.00,
74,BIBA APPARELS PVT LTD,Mauritius,HIGHDELL INVESTMENT LTD,REGION NOT INDICATED,MANUFACTURING OF TEXTILE GARMENTS AND CLOTHING ACCESSORIES,22.63,0.36,
75,MONARCH CATALYST PVT LTD,Netherlands,EVONIK INTERNATIONAL HOLDING BV,REGION NOT INDICATED,DEVELOPING MANUFACTURING AND SELLING OF CATALYSTS,96.85,1.52,
76,ONE97 COMMUNICATIONS LTD,Mauritius,SAIF PARTNERS INDIA IV LTD,REGION NOT INDICATED,OTHER INFORMATION SERVICE ACTIVITIES,5.38,0.08,
77,KNOAHSOFT TECHNOLOGIES PVT LTD,U.S.A,AVAYA INC,REGION NOT INDICATED,SOFTWAQRE DEVELOPMENT,0.60,0.01,
78,SEKO BEC PVT LTD,Czech Republic,SEKO AEROSPACE A S,REGION NOT INDICATED,"MANUFACTURER, SELLER, BUYER OF DRILLING, BORING, MINING EQUIPMENTS AND RELATED COMPONENTS",8.32,0.13,
79,BIBA APPARELS PVT LTD,Mauritius,HIGHDELL INVESTMENT LTD,REGION NOT INDICATED,MANUFACTURING OF TEXTILE GARMENTS AND CLOTHING ACCESSORIES,116.77,1.83,
80,MONARCH CATALYST PVT LTD,Netherlands,EVONIK INTERNATIONAL HOLDING BV,REGION NOT INDICATED,DEVELOPING MANUFACTURING AND SELLING OF CATALYSTS,248.05,3.90,
81,EUCLID INNOVATIONS PVT LTD,U.S.A,EUCLID INNOVATIONS INC,REGION NOT INDICATED,SOFTWARE SUPPORT AND MAINTENANCE,0.59,0.01,
82,MYTRAH ENERGY INDIA LTD,Mauritius,BINDU VAYU (MAURITIUS) LTD,REGION NOT INDICATED,GENERATION AND DISTRIBUTION OF NON CONVENTIONAL ENERGY,106.46,1.67,
83,MONARCH CATALYST PVT LTD,Netherlands,EVONIK INTERNATIONAL HOLDING BV,REGION NOT INDICATED,DEVELOPING MANUFACTURING AND SELLING OF CATALYSTS,38.22,0.60,
84,QUIKJET CARGO AIRLINES PVT LTD,Switzerland,ASL AIRLINES (SWITZERLAND) AG,REGION NOT INDICATED,CARGO AIRLINE BUSINESS,26.74,0.42,
85,MONARCH CATALYST PVT LTD,Netherlands,EVONIK INTERNATIONAL HOLDING BV,REGION NOT INDICATED,DEVELOPING MANUFACTURING AND SELLING OF CATALYSTS,24.99,0.39,
86,SILVEO CONSULTING INDIA PVT LTD,France,SILVEO SAS,REGION NOT INDICATED,CONSULTANCY SERVICES,0.09,0.00,
87,TEKMETIS CONSULTANCY PVT LTD,Singapore,RISK QUOTIENT PVT LTD,REGION NOT INDICATED,"CONSULTANCY AND COMPIANCE IN SOFTWARE, HARDWARE AND IT SYSTEMS",0.08,0.00,
88,MONARCH CATALYST PVT LTD,Netherlands,EVONIK INTERNATIONAL HOLDING BV,REGION NOT INDICATED,DEVELOPING MANUFACTURING AND SELLING OF CATALYSTS,53.60,0.84,
89,FUJIN POWER PVT LTD,Spain,ACCIONA ENERGIA GLOBAL SL,REGION NOT INDICATED,"GENERATION, DISTRIBUTION AND TRANSMISSION OF POWER USING NON CONVENTIONAL ENERGY SOURCES",0.05,0.00,
90,CLEANTECH SOLAR ENERGY INDIA PVT LTD,Singapore,CLEANTECH ENERGY COPORATION PTE LTD,REGION NOT INDICATED,TO BUILD DISTRIBUTED ROOFTOP SOLAR POWER PLANTS AND SUPPLY ENERGY,0.01,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
91,URBAN LADDER HOME DÉCOR SOLUTIONS PVT LT,Mauritius,SAIF PARTNERS INDIA IV LTD,REGION NOT INDICATED,OPERATION OF ONLINE MARKET PLACE FOR FURNITURE RETAILERS,10.34,0.16,
92,NIRLON LTD,Singapore,RECO BERRY PVT LTD,REGION NOT INDICATED,INDUSTRIAL PARKS,85.47,1.34,
93,DGEN TRANSMISSION COMPANY LTD,Spain,INSTALACIONES INABENSA SA,REGION NOT INDICATED,"CONSTRUCTION, ERECTION AND MAINTENANCE OF POWER TRANSMISSION LINES",0.50,0.01,
94,NIRLON LTD,Singapore,RECO BERRY PVT LTD,REGION NOT INDICATED,INDUSTRIAL PARK,0.78,0.01,
95,LCL LOGISTIX (INDIA) PVT LTD,France,CMA CGM LOGISTICS,REGION NOT INDICATED,"FREIGHT FORWARDING OPERATIONS, WAREHOUSING, TRANSPORTATION AND COASTAL SHIPPING",39.85,0.63,
96,IMECO MACHINES PVT LTD,Germany,VAPIC STIFTUNG (VAPIC FOUNDATION),REGION NOT INDICATED,MANUFACTURE OF INDUSTRIAL CLEANING MACHINES,5.68,0.09,
97,ETS EASTERN SERVICES PVT LTD,Italy,3TI PROGETTI ITALIA INGEGNERIA INTEGRATA,REGION NOT INDICATED,TECHNICAL CONSULTANCY,0.40,0.01,
98,KLENZAIDS CONTAMINATION CONTROLS PVT LTD,Netherlands,ROBERT BOSCH INVESTMENT NEDERLAND BV,REGION NOT INDICATED,MANUFATURE OF OTHER GENERAL PURPOSE MACHINERY,169.09,2.66,
99,OPTIMUM INFOSYSTEMS PVT LTD,Singapore,OPTIMUM SOLUTIONS SINGAPORE PTE LTD,REGION NOT INDICATED,IT CONSULTING AND SUPPORT,0.00,0.00,
100,LCL LOGISTIX (INDIA) PVT LTD,France,CMA CGM LOGISTICS,REGION NOT INDICATED,"FREIGHT FORWARDING OPERATIONS, WAREHOUSING, TRANSPORTATION AND COASTAL SHIPPING",39.85,0.63,
101,INDIA PREMIER SERVICES PVT LTD,UAE,DNATA,REGION NOT INDICATED,"RUN, MANAGE AND ORGANISE HOTELS, RESTAURANTS, CAFES, REST HOUSES, BEER HOUSES",0.05,0.00,
102,ONE97 COMMUNICATIONS LTD,Mauritius,SAIF PARTNERS INDIA IV LTD,REGION NOT INDICATED,OTHER INFORMATION SERVICE ACTIVITIES,46.13,0.72,
103,BTB MARKETING PVT LTD,Mauritius,MAYFIELD FVCI LTD,REGION NOT INDICATED,"RUNNING, OPERATING & MANAGING BEER CAFES, BARS AND PUBS",19.63,0.31,
104,FAERY ESTATES PVT LTD,Canada,CPPIB US RE-3 INC,REGION NOT INDICATED,"CONSTRUCTION, OPERATION AND MAINTENANCE OF AN INDUSTRIAL PARK","1,216.63",19.12,
105,LCL LOGISTIX (INDIA) PVT LTD,France,CMA CGM LOGISTICS,REGION NOT INDICATED,"FREIGHT FORWARDING OPERATIONS, WAREHOUSING, TRANSPORTATION AND COASTAL SHIPPING",39.85,0.63,
106,ASSETZ PREMIUM HOLDINGS PVT LTD,Singapore,ASSETZ PREMIUM HOMES PTE LTD,REGION NOT INDICATED,CONSTRUCTION DEVELOPMENT SECTOR,0.05,0.00,
107,MAX WATT TURBINES PVT LTD,Germany,MAN DIESEL & TURBO SE,REGION NOT INDICATED,MANUFACTURING OF TURBINES,380.00,5.97,
108,OPTIMUM INFOSYSTEMS PVT LTD,Singapore,OPTIMUM SOLUTIONS SINGAPORE PTE LTD,REGION NOT INDICATED,IT CONSULTING AND SUPPORT,8.08,0.13,
109,HINDSIAM BEVS PVT LTD,Thailand,DAIRY PLUS CO LTD,REGION NOT INDICATED,MANUFACTURE & WHOLESALE OF DAIRY PRODUCTS AND BEVERAGED,0.05,0.00,
110,AURUS NETWORK INFOTECH PVT LTD,Mauritius,IDG VENTURES INDIA FUND II LLC,REGION NOT INDICATED,"DEVELOP, MAINTAIN AND MANAGE ALLIED RESOURCE FACILITIES LIKE LIBRARY COMPUTER",0.76,0.01,
111,BTB MARKETING PVT LTD,Mauritius,MAYFIELD FVCI LTD,REGION NOT INDICATED,"RUNNING, OPERATING & MANAGING BEER CAFES, BARS AND PUBS",19.63,0.31,
112,NEW TRACTOR PARTS PVT LTD,Italy,ENRICO MARINI,REGION NOT INDICATED,"TRADE, SALE, DEAL, PURCHASE, ASSEMBLE AND SERVICE PARTS OF MOTOR VEHICLES",0.03,0.00,
113,LCL LOGISTIX (INDIA) PVT LTD,France,CMA CGM LOGISTICS,REGION NOT INDICATED,"FREIGHT FORWARDING OPERATIONS, WAREHOUSING, TRANSPORTATION AND COASTAL SHIPPING",39.85,0.63,
114,SPEAKWELL ENTERPRISES PVT LTD,U.S.A,GRAY MATTERS CHARITABLE FOUNDATION INC,REGION NOT INDICATED,VOCATIONAL EDUCATION AND SKILL DEVELOPMENT,0.89,0.01,
115,IDEAOBJECT SOFTWARE PVT LTD,UAE,WAEL MAHMOUD KHALIL,REGION NOT INDICATED,"WRITING, MODIFYING, TESTING OF COMPUTER PROGRAM AND PROVIDING SOFTWARE SUPPORT",73.07,1.15,
116,MAX WATT TURBINES PVT LTD,Germany,MAN DIESEL & TURBO SE,REGION NOT INDICATED,MANUFACTURING OF TURBINES,580.00,9.11,
117,OPTIMUM INFOSYSTEMS PVT LTD,Singapore,OPTIMUM SOLUTIONS SINGAPORE PTE LTD,REGION NOT INDICATED,IT CONSULTING AND SUPPORT,8.08,0.13,
118,SOLAR ARISE INDIA PROJECTS PVT LTD,Singapore,CORE INFRASTRUCTURE INDIA FUND PTE LTD,REGION NOT INDICATED,PROMOTE OR INVEST IN SOLAR POWER GENERATING PROJECTS IN INDIA,0.07,0.00,
119,URBAN LADDER HOME DÉCOR SOLUTIONS PVT LT,Mauritius,SAIF PARTNERS INDIA IV LTD,REGION NOT INDICATED,OPERATION OF ONLINE MARKET PLACE FOR FURNITURE RETAILERS,10.32,0.16,
120,PEOPLESTRONG HR SERVICES PVT LTD,Mauritius,GREENWICH CAPITAL VENT CORP,REGION NOT INDICATED,HR PROCESS CONSULTING AND OUTSOURCING,1.96,0.03,
121,LCL LOGISTIX (INDIA) PVT LTD,France,CMA CGM LOGISTICS,REGION NOT INDICATED,"FREIGHT FORWARDING OPERATIONS, WAREHOUSING, TRANSPORTATION AND COASTAL SHIPPING",39.85,0.63,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
122,SPEAKWELL ENTERPRISES PVT LTD,U.S.A,GRAY MATTERS CHARITABLE FOUNDATION INC,REGION NOT INDICATED,VOCATIONAL EDUCATION AND SKILL DEVELOPMENT,0.46,0.01,
123,GMM PFAUDLER LTD,U.S.A,PFAUDLER INC,REGION NOT INDICATED,MANUFACTURE OF SPECIAL PURPOSE MACHINERY,0.19,0.00,
124,MAX WATT TURBINES PVT LTD,Germany,MAN DIESEL & TURBO SE,REGION NOT INDICATED,MANUFACTURING OF TURBINES,20.00,0.31,
125,1-0 ADVISORS INDIA PVT LTD,United Kingdom,1/0 CAPITAL LTD,REGION NOT INDICATED,"ADVISORY AND CONSULTING SERVICES IN IT, BANKING & FINANCIAL AND SECRETARIAL",0.10,0.00,
126,MONARCH CATALYST PVT LTD,Netherlands,EVONIK INTERNATIONAL HOLDING BV,REGION NOT INDICATED,DEVELOPING MANUFACTURING AND SELLING OF CATALYSTS,111.05,1.75,
127,NIRLON LTD,Singapore,RECO BERRY PVT LTD,REGION NOT INDICATED,INDUSTRIAL PARK,0.87,0.01,
128,MROPS PROGRAMMING INDIA PVT LTD,U.S.A,SURVEY SAMPLING INTERNATIONAL LLC,REGION NOT INDICATED,MARKET RESEARCH SERVICES,7.92,0.12,
129,NIRLON LTD,Singapore,RECO BERRY PVT LTD,REGION NOT INDICATED,INDUSTRIAL PARK,29.07,0.46,
