"Table No. 19 (c)
STATEMENT ON REMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER RBI’s AUTOMATIC ROUTE
618,DEOHAM DECOR PRIVATE LIMITED,DELHI,West Delhi,"Wholesale trade via e- commerce excluding activities of commission
agents",EUN JU SONG,South Korea,0.76,0.01,Greenfiled,
619,DEOHAM DECOR PRIVATE LIMITED,DELHI,West Delhi,"Wholesale trade via e- commerce excluding activities of commission
agents",HYUNHWA LEE,South Korea,0.49,0.01,Greenfiled,
620,"Derrick Solutions India Private
Limited",DELHI,South West Delhi,"Services incidental to off
shore oil extraction","Derrick Solutions International
Limited","Cayman
Islands",0.99,0.01,"Received in
the Company",
621,"Derrick Solutions India Private
Limited",DELHI,South West Delhi,"Services incidental to off
shore oil extraction","Derrick Solutions International
Pte. Limited",Singapore,0.01,0.00,"Received in
the Company",
622,"Desai Fruits Venture Private
Limited",GUJARAT,Navsari,Growing of bananas,"Contract Farming Mauritius
Private Limited",Mauritius,75.52,1.01,"Received in
the Company",
623,"Desai Fruits Venture Private
Limited",GUJARAT,Navsari,Growing of bananas,"Contract Farming Mauritius
Private Limited",Mauritius,18.87,0.25,"Received in
the Company",
624,"Desai Fruits Venture Private
Limited",GUJARAT,Navsari,Growing of bananas,"Contract Farming Mauritius
Private Limited",Mauritius,45.37,0.62,"Received in
the company",
625,"Desai Fruits Venture Private
Limited",GUJARAT,Navsari,Growing of bananas,"Contract Farming Mauritius
Private Limited",Mauritius,14.19,0.19,"Received in
the Company",
626,"Desai Fruits Venture Private
Limited",GUJARAT,Navsari,Growing of bananas,"Contract Farming Mauritius
Private Limited",Mauritius,24.86,0.33,"Received in
the Company",
627,Desai Fruits Venture Private Limited,GUJARAT,Navsari,Growing of bananas,Contract Farming Mauritius Private Limited,Mauritius,18.87,0.26,Received in the company,
628,Desai Fruits Venture Private Limited,GUJARAT,Navsari,Growing of bananas,Contract Farming Mauritius Private Limited,Mauritius,9.05,0.12,Received in the Company,
629,"Desai Fruits Venture Private
Limited",GUJARAT,Navsari,Growing of bananas,"Contract Farming Mauritius
Private limited",Mauritius,33.84,0.45,"Received in
the Company",
630,"Desai Fruits Venture Private
Limited",GUJARAT,Navsari,Growing of bananas,"Contract Farming Mauritius
Private Limited",Mauritius,89.94,1.22,"Received in
the company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
631,"DESIGN MODULE PRIVATE
LIMITED","UTTAR
PRADESH","Gautam Buddha
Nagar","Other specialized
construction activities",Sungdong Kim,South Korea,0.15,0.00,"Received in
the Company",
632,"DESIGN MODULE PRIVATE
LIMITED","UTTAR
PRADESH","Gautam Buddha
Nagar","Other specialized
construction activities",SEONGNAM KIM,South Korea,0.15,0.00,"Received in
the Company",
633,Design Thinking Technologies India private limited,MADHYA PRADESH,Indore,"Providing software support and maintenance to the
clients",The Algorithm LLC,U.S.A,0.10,0.00,Received in the Company,
634,DESIGNA INDIA PRIVATE LIMITED,DELHI,West Delhi,Installation of industrial machinery and equipment,Designa Mainz Gmbh,Germany,0.00,0.00,Received in the Company,
635,DESIGNA INDIA PRIVATE LIMITED,DELHI,West Delhi,Installation of industrial machinery and equipment,Designa Verkehrsleittechnik GmbH,Germany,16.60,0.22,Received in the Company,
636,DETPAK INDIA PRIVATE LIMITED,MAHARASHTRA,Thane,"Manufacture of paper and paper rolls not further
processed",DETPAK HOLDINGS PTE LTD,Singapore,37.35,0.51,Received in the company,
637,DEVELOPER GROUP INDIA PRIVATE LIMITED,TAMIL NADU,CHENNAI,"Construction of buildings carried out on own-account basis or on a fee or contract
basis",DEVELOPER GROUP PTE. LTD.,Singapore,10.00,0.13,Greenfiled,
638,Devtron Labs Private Limited,HARYANA,Gurgaon,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",Arpit Patel,U.S.A,1.00,0.01,Brownfield,
639,DIA INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Activities of other
membership organizations n.e.c.",DRUG INFORMATION ASSOCIATION INC,U.S.A,1.51,0.02,Received in the Company,
640,"DIAM DISPLAY INDIA PRIVATE
LIMITED",MAHARASHTRA,Pune,"Manufacture of other
articles n.e.c.",DIAM INTERNATIONAL SAS,France,20.39,0.27,"Received in
the Company",
641,Diamond Pipe Supports Private Limited,MAHARASHTRA,Mumbai,"Other professional,
scientific and technical activities n.e.c.",HIRA HOLDING COMPANY LIMITED,UAE,1.00,0.01,Received in the Company,
642,Diamond Pipe Supports Private Limited,MAHARASHTRA,Mumbai,"Other professional,
scientific and technical activities n.e.c.",HIRA HOLDING COMPANY LIMITED,UAE,2.10,0.03,Received in the Company,
643,Diamond Pipe Supports Private Limited,MAHARASHTRA,Mumbai,"Other professional, scientific and technical
activities n.e.c.",J. VAN WALRAVEN HOLDING BV,Netherland,2.10,0.03,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
644,Diamond Pipe Supports Private Limited,MAHARASHTRA,Mumbai,"Other professional,
scientific and technical activities n.e.c.",HIRA HOLDING COMPANY LIMITED,UAE,10.00,0.14,Received in the company,
645,Diamond Pipe Supports Private Limited,MAHARASHTRA,Mumbai,"Other professional,
scientific and technical activities n.e.c.",J VAN WALRAVEN HOLDINGS BV,Netherland,1.00,0.01,Received in the Company,
646,Dian-Alfabet Private Limited,HARYANA,Gurgaon,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",Noble Software Technologies Pte Limited,Singapore,0.42,0.01,Received in the Company,
647,"DICHTOMATIK INDIA SEALS
PRIVATE LIMITED",TAMIL NADU,Kanchipuram,"Manufacture of other
plastics products n.e.c.",DS BETEILIGUNGS-GMBH,Germany,125.31,1.67,Brownfield,
648,"DICOPA HEALTHCARE
PRIVATE LIMITED",DELHI,South Delhi,Hospital activities,Sudhanshu Tyagi,Switzerland,19.53,0.26,"Received in
the Company",
649,DICOPA HEALTHCARE PRIVATE LIMITED,DELHI,South Delhi,Hospital activities,Sudhanshu Tyagi,Finland,20.00,0.27,Received in the Company,
650,digibook technologies private limited,MADHYA PRADESH,Bhopal,"Other data processing,
hosting and related activities n.e.c.","Volante Opportunity Limited
(Formerly known as Pacatolus SPV 10)",Mauritius,3.01,0.04,Received in the Company,
651,"DIGICOFFER SOFTWARE
PRIVATE LIMITED",KARNATAKA,Bengaluru,Software installation,CYBER ITUS LLC,U.S.A,3.08,0.04,"Received in
the Company",
652,"DIGITAL GOLD INNOVATION TECHNOLOGIES PRIVATE
LIMITED",GUJARAT,Ahmedabad,Web-page designing,VISHAL SHAH,United Kingdom,0.10,0.00,Received in the Company,
653,Digital Life Information Technology Private Limited,KARNATAKA,Bengaluru,"Other information technology and computer
service activities n.e.c",Blue Sentinel Technology PTE. Limited,Singapore,10.01,0.13,Received in the Company,
654,DIGSYN INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Providing software support
and maintenance to the clients",REHAN A WAHAB,U.S.A,0.10,0.00,Received in the Company,
655,"DIJLA SHIPPING PRIVATE
LIMITED",MAHARASHTRA,Thane,"Sea and coastal freight
water transport",HUSAM NAZAR ELIAS ASKAR,UAE,0.10,0.00,"Received in
the Company",
656,"DINO PALLETS INDIA PRIVATE
LIMITED",MAHARASHTRA,Thane,"Manufacture of other
plastics products n.e.c.",Nonthanawat Akkarawongwarit,Thailand,0.33,0.00,"Received in
the Company",
657,DINO PALLETS INDIA PRIVATE,MAHARASHTRA,Thane,Manufacture of other,Thanutcha Akkarawongwarit,Thailand,0.33,0.00,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,LIMITED,,,plastics products n.e.c.,,,,,the Company,
658,"DINO PALLETS INDIA PRIVATE
LIMITED",MAHARASHTRA,Thane,"Manufacture of other
plastics products n.e.c.",Titiphat Akaravongwarit,Thailand,0.34,0.00,"Received in
the Company",
659,"DISPATCH GLOBAL SERVICES
INDIA PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other land transport
services n.e.c","DISPATCH GLOBAL SERVICES
INC",U.S.A,3.97,0.05,"Received in
the Company",
660,DISPATCH GLOBAL SERVICES INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Other land transport services n.e.c,DISPATCH GLOBAL SERVICES INC,U.S.A,4.06,0.05,Received in the Company,
661,"DISPATCH GLOBAL SERVICES
INDIA PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other land transport
services n.e.c","DISPATCH GLOBAL SERVICES
INC",U.S.A,4.77,0.06,"Received in
the Company",
662,"DISPATCH GLOBAL SERVICES
INDIA PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other land transport
services n.e.c","DISPATCH GLOBAL SERVICES
INC",U.S.A,3.39,0.05,"Received in
the Company",
663,"DISPATCH GLOBAL SERVICES
INDIA PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other land transport
services n.e.c","DISPATCH GLOBAL SERVICES
INC",U.S.A,3.52,0.05,"Received in
the Company",
664,DKLEO PHARMA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Wholesale of
pharmaceutical and medical goods",LEO PHARMA A/S,Denmark,0.10,0.00,Received in the Company,
665,DKLEO PHARMA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Wholesale of
pharmaceutical and medical goods",LOVENS KEMISKE FABRIKS HANDELSAKTIESELSKAB,Denmark,0.00,0.00,Received in the Company,
666,DLZ POWER PRIVATE LIMTED,MAHARASHTRA,Mumbai,"Electric power generation by hydroelectric power
plants",DLZ CORPORATION,U.S.A,0.34,0.00,Received in the Company,
667,DLZ POWER PRIVATE LIMTED,MAHARASHTRA,Mumbai,"Electric power generation
by hydroelectric power plants",DLZ CORPORATION,U.S.A,0.70,0.01,Received in the company,
668,DLZ POWER PRIVATE LIMTED,MAHARASHTRA,Mumbai,"Electric power generation
by hydroelectric power plants",DLZ CORPORATION,U.S.A,3.61,0.05,Received in the company,
669,DMEGC CHENGJI ELECTRONICS INDIA PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,"Manufacture of electric motors (except internal combustion engine starting
motors)","Dongyang DMEGC New Energy Co., Ltd.",China,10.00,0.13,Received in the Company,
670,DMEGC CHENGJI ELECTRONICS INDIA PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,"Manufacture of electric motors (except internal combustion engine starting
motors)","Zhejiang Dongyang DMEGC Chengji Electronics Co., Ltd.",China,90.00,1.20,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
671,DMW CORPORATION INDIA PRIVATE LIMITED,MAHARASHTRA,Pune,"Manufacture of other
pumps, compressors, taps and valves etc.",DMW CORPORATION,Japan,62.07,0.83,Brownfield,
672,"DNV GL Shared Services India
Private Limited",MAHARASHTRA,Pune,"Other business support
service activities n.e.c",DNV GL AS,Norway,74.25,0.99,"Received in
the Company",
673,"DNV GL Shared Services India
Private Limited",MAHARASHTRA,Pune,"Other business support
service activities n.e.c",DNV GL GROUP AS,Norway,0.75,0.01,"Received in
the Company",
674,DOCASAP INDIA TECHNOLOGIES PRIVATE LIMITED,DELHI,East Delhi,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",DOCASAP US LLC,U.S.A,0.01,0.00,Received in the Company,
675,DOCASAP INDIA TECHNOLOGIES PRIVATE LIMITED,DELHI,East Delhi,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",DOCASAP INC,U.S.A,0.10,0.00,Received in the Company,
676,Docplexus Online Services Private Limited,MAHARASHTRA,Pune,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically
updated content",ASP CONSULTING GMBH,Austria,15.00,0.20,Received in the company,
677,DOITLEAN INDIA PRIVATE LIMITED,MADHYA PRADESH,Bhopal,"Other information
technology and computer service activities n.e.c",DOITLEAN SA,Portugal,0.50,0.01,Received in the company,
678,"DOLOMITE RESTAURANTS
PRIVATE LIMITED",DELHI,South Delhi,Restaurants without bars,IMMASSOCIATES MAURITIUS,Mauritius,7.30,0.10,"Received in
the Company",
679,"DOLOMITE RESTAURANTS
PRIVATE LIMITED",DELHI,South Delhi,Restaurants without bars,IMMASSOCIATES MAURITIUS,Mauritius,15.00,0.20,"Received in
the Company",
680,Don Construction Chemicals India Private Limited,TAMILNADU,Chennai,"Manufacture of articles of concrete, cement or artificial stone (tiles, bricks
etc.)",Don Construction Holdings Limited,United Kingdom,75.00,1.00,Received in the Company,
681,DONGBANG FTL INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Manufacture of medicinal substances used in the manufacture of
pharmaceuticals:","GAPI BIO CO., LTD",South Korea,0.02,0.00,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and
plasmas; salicylic acid, its",,,,,,
682,DONGBANG FTL INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and
plasmas; salicylic acid, its","DONGBANG FTL CO., LTD.",South Korea,0.06,0.00,Received in the company,
683,"DONLEE INDIA NEW MATERIAL TECHNOLOGY PRIVATE
LIMITED",UTTAR PRADESH,Gautam Buddha Nagar,Other non-specialised wholesale trade n.e.c.,"Dongguan Future Machinery And Equipment Co., Ltd.",China,2.00,0.03,Received in the Company,
684,DOOSAN POWER SYSTEMS INDIA PRIVATE LIMITED,UTTAR PRADESH,Etah,"Construction and
maintenance of power plants","DOOSAN HEAVY INDUSTRIES
AND CONSTRUCTION CO. LIMITED",South Korea,6928.98,94.30,BROWNFIELD,
685,Doowon Autoparts India Pvt Ltd,TAMIL NADU,Tiruvallur,"Manufacture of air- conditioning machines, including motor vehicles
air-conditioners",DOOWON REFRIGERATION CO LTD,South Korea,0.12,0.00,Received in the Company,
686,Doowon Autoparts India Pvt Ltd,TAMIL NADU,Tiruvallur,"Manufacture of air- conditioning machines, including motor vehicles
air-conditioners",DOOWON CORPORATION CO LTD,South Korea,12.09,0.16,Received in the Company,
687,Dorne Realty Private Limited,KERALA,Thiruvananthapuram,"Construction of buildings carried out on own-account basis or on a fee or contract
basis",Lochlann Quinn,Ireland,75.70,1.01,Greenfiled,
688,DR AXION INDIA PRIVATE LIMITED,TAMIL NADU,Tiruvallur,"Manufacture of other attachments to motor
vehicles n.e.c.",DAERIM INTERNATIONAL CO LTD,South Korea,75.42,1.01,Received in the Company,
689,"Dr. Reddy's Laboratories
Limited",TELANGANA,Hyderabad,"Manufacture of medicinal
substances used in the",Koteswara Rao Inabathina,U.S.A,0.00,0.00,"Received in
the company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,"manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and
plasmas; salicylic acid, its",,,,,,
690,Draftspotting Technologies Private Limited,HARYANA,Gurgaon,"Other information technology and computer
service activities n.e.c",Singapore Angel Network Pte. Ltd.,Singapore,7.12,0.10,Received in the Company,
691,DRASLOVKA SERVICES INDIA PRIVATE LIMITED,MAHARASHTRA,MUMBAI,Wholesale of fertilizers and agrochemical products,DRASLOVKA HOLDING A.S.,Czech Republic,1.70,0.02,Received in the Company,
692,"DREAM BAKE PRIVATE
LIMITED",West Bengal,Kolkata,"Manufacture of biscuits,
cakes, pastries, rusks etc.",International Foods Limited,Mauritius,4.05,0.06,Brownfield,
693,"DREAM BAKE PRIVATE
LIMITED",West Bengal,Kolkata,"Manufacture of biscuits,
cakes, pastries, rusks etc.",Mr. Lokesh Kumar,UAE,6.64,0.09,Brownfield,
694,"Dream India Edu Management
Solutions Private Limited",TELANGANA,Hyderabad,"Educational support
activities",Dream School Holdings Limited,Mauritius,3.02,0.04,"Received in
the Company",
695,"Dream India Edu Management
Solutions Private Limited",TELANGANA,Hyderabad,"Educational support
activities","DREAM SCHOOLS HOLDINGS
LIMITED",Mauritius,3.77,0.05,"Received in
the Company",
696,"Dream India Edu Management
Solutions Private Limited",TELANGANA,Hyderabad,"Educational support
activities",Dream Schools Holding Limited,Mauritius,7.31,0.10,"Received in
the Company",
697,DREAMZ MYNEWCAR INDIA PRIVATE LIMITED,HARYANA,Gurgaon,"Other information technology and computer
service activities n.e.c",Michael Sudheimer,Germany,1.42,0.02,Received in the Company,
698,DRILLMAPS INDIA PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,"Providing software support and maintenance to the
clients",ASHISH ASHISH,U.S.A,0.10,0.00,Received in the company,
699,DRSPALLET INDIA PRIVATE LIMITED,ANDHRA PRADESH,Ananthapur,"Manufacture of machine tools for turning, drilling, milling, shaping, planning,
boring, grinding etc.",DRS CO LTD,South Korea,7.07,0.10,Received in the company,
700,"Drums Food International
Private Limited",MAHARASHTRA,Mumbai,"Manufacture of ice-cream,
kulfi etc.",Julie McGinnis,U.S.A,3.55,0.05,"Received in
the Company",
701,"DSS SUSTAINABLE SOLUTIONS INDIA PRIVATE
LIMITED",MAHARASHTRA,Mumbai,Management consultancy activities,DSS Sustainable Solutions Switzerland SA,Switzerland,59.20,0.79,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
702,DUAGON INDIA PRIVATE LIMITED,DELHI,South Delhi,"Wholesale of other
electronic equipments and parts thereof",Duagon Holding AG,Switzerland,0.00,0.00,Received in the Company,
