Table No. 19 (c),,,,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS UNDER RBI’s AUTOMATIC ROUTE
RECEIVED DURING APRIL 2020 TO JUNE 2020",,,,,,,,,,
2153,"Primcoat PVD Technology India Private
Limited",KARNATAKA,Bengaluru,"Forging, pressing, stamping and roll-forming of metal; powder
metallurgy",OSG Coating Service Corporation Limited,Japan,10.00,0.13,Greenfield,
2154,Prime Meiden Limited,DELHI,Central Delhi,"Manufacture of electric power distribution transformers, arc- welding transformers, fluorescent ballasts, transmission and
distribution voltage regulators",Meidensha corporation,Japan,1600.00,21.15,Received in the Company,
2155,PRIME STAFFING TECHNOLOGIES PRIVATE LIMITED,MAHARASHTRA,Thane,Activities of employment placement agencies,PARALLEL HR SOLUTIONS LLC,U.S.A,0.10,0.00,Received in the company,
2156,"PRIMECARE MEDICAL SERVICES AND MULTISPECIALITY CLINICS (INDIA)
PRIVATE LIMITED",KARNATAKA,Bengaluru,Hospital activities,CAPITAL CLIENTS LTD,United Kingdom,52.50,0.69,Received in the Company,
2157,Primus Global Solutions Private Limited,"ANDHRA
PRADESH",Visakhapatnam,Providing software support and maintenance to the clients,PRIMUS GLOBAL SOLUTIONS INC,U.S.A,0.01,0.00,"Received in the
company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
2158,PROCENSOL TECHNOLOGY INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Procensol Consulting Ltd,United Kingdom,1.00,0.01,Received in the Company,
2159,Procol Tech Private Limited,DELHI,North West Delhi,"Computer consultancy and computer facilities management
activities",SURGE VENTURES II,Mauritius,0.70,0.01,"Received in the
Company",
2160,Procol Tech Private Limited,DELHI,North West Delhi,"Computer consultancy and computer facilities management
activities",SURGE VENTURES II,Mauritius,124.65,1.65,"Received in the
Company",
2161,Procol Tech Private Limited,DELHI,North West Delhi,"Computer consultancy and computer facilities management
activities",Beenext Emerging Asia Pte. Ltd,Singapore,0.70,0.01,"Received in the
company",
2162,Procol Tech Private Limited,DELHI,North West Delhi,"Computer consultancy and computer facilities management
activities",Beenext Emerging Asia Pte. Ltd,Singapore,106.74,1.41,"Received in the
company",
2163,"PRODIGY MATH GAME INDIA PRIVATE
LIMITED",KARNATAKA,Bengaluru,EDUCATION,"Prodigy Education INC. (formerly known as
SMARTeacher INC)",Canada,15.00,0.20,"Received in the
company",
2164,PRODUCTIV SYSTEMS INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Providing software support and maintenance to the clients,PRODUCTIV INC,U.S.A,0.10,0.00,Received in the Company,
2165,PROFECTUS CAPITAL PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other credit granting,ACTIS PC INVESTMENT (MAURITIUS) LIMITED,Mauritius,1000.00,13.12,"Received in the
company",
2166,"PROGATE ONLINE EDUCATION PRIVATE
LIMITED",KARNATAKA,Bengaluru,Other educational services n.e.c.,Progate INC,Japan,12.95,0.17,"Received in the
company",
2167,Prompt Engineering Private Limited,HARYANA,Gurgaon,Construction of buildings carried out on own-account basis or on a fee or contract basis,Indian Real Estate Opportunities Fund Series One Private Limited,Singapore,400.00,5.25,Brownfield,
2168,Prompt Engineering Private Limited,HARYANA,Gurgaon,"Construction of buildings carried out on own-account basis or on
a fee or contract basis","Indian Real Estate Opportunities Fund Series One Private
Limited",Singapore,360.00,4.72,Brownfield,
2169,Prompt Engineering Private Limited,HARYANA,Gurgaon,"Construction of buildings carried out on own-account basis or on
a fee or contract basis","Indian Real Estate Opportunities Fund Series One Private
Limited",Singapore,440.00,5.82,Brownfield,
2170,"Proptiger Marketing Services Private
Limited",KARNATAKA,Bengaluru,"Other professional, scientific and technical activities n.e.c.",Elara Technologies Pte Ltd,Singapore,29.91,0.40,"Received in the
Company",
2171,"Proptiger Marketing Services Private
Limited",KARNATAKA,Bengaluru,"Other professional, scientific and technical activities n.e.c.",Elara Technologies Pte Ltd,Singapore,74.78,0.99,"Received in the
Company",
2172,PROSES WEB TECHNOLOGIES PRIVATE LIMITED,GUJARAT,Vadodara,Research and experimental development on social sciences and humanities,Mag. Beatrix Blab-Rogler,Austria,1.23,0.02,Received in the company,
2173,"PROTERA TECHNOLOGIES INDIA PRIVATE
LIMITED",MAHARASHTRA,Mumbai,"Other information technology and computer service activities
n.e.c",PIN Technologies Ltd,U.S.A,0.00,0.00,"Received in the
company",
2174,"PROTERA TECHNOLOGIES INDIA PRIVATE
LIMITED",MAHARASHTRA,Mumbai,"Other information technology and computer service activities
n.e.c",Protera Technologies Inc.,U.S.A,7.00,0.09,"Received in the
company",
2175,Protiviti India Member Private Limited,HARYANA,Gurgaon,"Other professional, scientific and technical activities n.e.c.",Independent Consultants FZC,UAE,0.00,0.00,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
,,,,,,,,,company,
2176,Provenance Land Private Limited,MAHARASHTRA,Mumbai,"Hotels and Motels, inns, resorts providing short term lodging
facilities; includes accommodation in house boats",SpringLeaf Investment Ltd,Mauritius,67.15,0.88,"Received in the
company",
2177,Provenance Land Private Limited,MAHARASHTRA,Mumbai,"Hotels and Motels, inns, resorts providing short term lodging
facilities; includes accommodation in house boats",Reco Triangle Private Limited,Singapore,382.85,5.02,"Received in the
company",
2178,"Prudential Technology and Services India
Private Limited",KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c","Prudential Holdings Limited (as the nominee of
Prudential Corporation Holdings Limited)","United
Kingdom",0.00,0.00,"Received in the
company",
2179,Prudential Technology and Services India Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Prudential Corporation Holdings Limited,United Kingdom,140.00,1.85,Received in the company,
2180,PSI India Private Limited,DELHI,South Delhi,Wholesale of pharmaceutical and medical goods,Population Services International,U.S.A,86.17,1.13,"Received in the
company",
2181,"PSI PHI GLOBAL SOLUTIONS PRIVATE
LIMITED",KARNATAKA,Bengaluru,"Operation of other websites that act as portals to the Internet,
such as media sites providing periodically updated content",OKTECH Inc.,U.S.A,798.61,10.55,"Received in the
company",
2182,PSK Research Foundation,"ANDHRA
PRADESH",Guntur,"Other professional, scientific and technical activities n.e.c.",Venkat S Prabhala,U.S.A,2.19,0.03,Greenfield,
2183,Pulsecam Private Limited,DELHI,North West Delhi,"Wholesale of scientific, medical and surgical machinery and
equipment",Ahhyun Nam,South Korea,0.70,0.01,"Received in the
company",
2184,"PUMATIK SMALL KITCHEN APPLIANCES
PRIVATE LIMITED",KARNATAKA,Bengaluru,Manufacture of other domestic appliances n.e.c.,Zytryx Limited,"United
Kingdom",2.60,0.03,"Received in the
Company",
2185,PUMATIK SMALL KITCHEN APPLIANCES PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of other domestic appliances n.e.c.,Zytryx Limited,United Kingdom,1.40,0.02,Received in the company,
2186,PUNE AUPAC PRIVATE LIMITED,MAHARASHTRA,Pune,Manufacture of other special-purpose machinery n.e.c.,AUPAC CO LTD,Japan,53.00,0.70,"Received in the
Company",
2187,PUNE AUPAC PRIVATE LIMITED,MAHARASHTRA,Pune,Manufacture of other special-purpose machinery n.e.c.,AUPAC CO LTD,Japan,0.00,0.00,"Received in the
Company",
2188,PURAMILL PHARMX PRIVATE LIMITED,GUJARAT,Vadodara,Advertising,Purepharm Ltd,Ireland,0.50,0.01,Received in the company,
2189,Pure ID Private Limited,MAHARASHTRA,Pune,"Other information technology and computer service activities
n.e.c",Pure ID Labs Ltd,"United
Kingdom",0.10,0.00,"Received in the
Company",
2190,Pure ID Private Limited,MAHARASHTRA,Pune,"Other information technology and computer service activities
n.e.c",Pure ID Labs Ltd,"United
Kingdom",0.00,0.00,"Received in the
Company",
2191,"PUREPLAY SKIN SCIENCES (INDIA)
PRIVATE LIMITED",MAHARASHTRA,Thane,Retail sale via mail order houses,Unilever Ventures Holdings B.V.,Netherland,75.95,1.00,"Received in the
company",
2192,QBYTEZ INFOLABS PRIVATE LIMITED,KERALA,Kozhikode,"Other information technology and computer service activities
n.e.c","WALEED ABDELRAHMAN MOHAMED KHALFAN
BUKHATIR",UAE,9.82,0.13,"Received in the
company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
2193,QFIX MEDICAL INDIA PRIVATE LIMITED,DELHI,East Delhi,"Wholesale of scientific, medical and surgical machinery and equipment",ANHOLT TECHNOLOGIES INC,U.S.A,0.10,0.00,Received in the Company,
2194,"QUADGEN WIRELESS SOLUTIONS
PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",Srikalahasti M Vagvala,U.S.A,207.25,2.74,"Received in the
Company",
2195,QUALITY TUTORIALS PRIVATE LIMITED,MAHARASHTRA,Mumbai,OTHER EDUCATIONAL SERVICES N.E.C.,BACE FUND L.P,"Cayman
Islands",237.85,3.12,"Received in the
company",
2196,QUALITY TUTORIALS PRIVATE LIMITED,MAHARASHTRA,Mumbai,OTHER EDUCATIONAL SERVICES N.E.C.,Picus Capital GMBH,Germany,24.85,0.33,"Received in the
company",
2197,"QUANTSTACK TECHNOLOGIES INDIA
PRIVATE LIMITED",HARYANA,Gurgaon,"Other information technology and computer service activities
n.e.c",HAI YING TECHNOLOGY PTE LTD,Singapore,10.89,0.14,"Received in the
Company",
2198,"QUANTSTACK TECHNOLOGIES INDIA
PRIVATE LIMITED",HARYANA,Gurgaon,"Other information technology and computer service activities
n.e.c",PENG ZHANG,U.S.A,10.79,0.14,"Received in the
Company",
2199,QUARKS TECHNOSOFT PRIVATE LIMITED,RAJASTHAN,Bharatpur,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",Quarks Technosoft Pte Ltd,Singapore,3.37,0.04,Received in the Company,
2200,"QUEBEC TECH SOLUTIONS PRIVATE
LIMITED",TELANGANA,Hyderabad,Providing software support and maintenance to the clients,ORZORA GENERAL TRADING FZE,UAE,10.48,0.14,"Received in the
company",
2201,"QUEBEC TECH SOLUTIONS PRIVATE
LIMITED",TELANGANA,Hyderabad,Providing software support and maintenance to the clients,ORZORA GENERAL TRADING FZE,UAE,4.99,0.07,"Received in the
Company",
2202,QUESTA RIDERS PRIVATE LIMITED,DELHI,North West Delhi,Activities of travel agents and tour operators,"Hill Holding Group, LLC",U.S.A,0.03,0.00,Received in the company,
2203,Quiari India Private Limited,DELHI,South Delhi,Manufacture of other non-alcoholic beverages n.e.c.,Quiari LLC,U.S.A,0.10,0.00,"Received in the
Company",
2204,Quiari India Private Limited,DELHI,South Delhi,Manufacture of other non-alcoholic beverages n.e.c.,Jeanne M Dickson,U.S.A,0.00,0.00,"Received in the
Company",
2205,Qure.ai Technologies Private Limited,MAHARASHTRA,Mumbai,Data processing activities including report writing,SCI Investments VI,Mauritius,0.00,0.00,"Received in the
Company",
2206,Qure.ai Technologies Private Limited,MAHARASHTRA,Mumbai,Data processing activities including report writing,SCI Investments VI,Mauritius,568.83,7.52,"Received in the
Company",
2207,Qure.ai Technologies Private Limited,MAHARASHTRA,Mumbai,Data processing activities including report writing,MassMutual Ventures Southeast Asia I LLC,U.S.A,286.42,3.79,Received in the Company,
2208,Qure.ai Technologies Private Limited,MAHARASHTRA,Mumbai,Data processing activities including report writing,JOHN LAROCCA,U.S.A,1.07,0.01,"Received in the
company",
2209,Qure.ai Technologies Private Limited,MAHARASHTRA,Mumbai,Data processing activities including report writing,CHIRANJIV SINGH,U.S.A,2.15,0.03,"Received in the
company",
2210,Qure.ai Technologies Private Limited,MAHARASHTRA,Mumbai,Data processing activities including report writing,DON RAFAEL VADAKAN,U.S.A,3.58,0.05,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
,,,,,,,,,company,
2211,"Qversity Education Services Private
Limited",HARYANA,Gurgaon,EDUCATION,M/s QVERSITY INC,U.S.A,0.10,0.00,"Received in the
company",
2212,QWIKPIK TECHNOLOGY PRIVATE LIMITED,MAHARASHTRA,Mumbai,Manufacture of prepared meals and dishes,RB Investments PTE LTD,Singapore,4.23,0.06,"Received in the
company",
2213,QZENSE LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",SOSV IV LLC,U.S.A,11.37,0.15,"Received in the
company",
2214,R.A.K CERAMICS INDIA PRIVATE LIMITED,ANDHRA PRADESH,East Godavari,Manufacture of ceramic products n.e.c.,RAK CERAMICS PJSC,UAE,500.00,6.56,Brownfield,
2215,R3 Flexo India Private Limited,MAHARASHTRA,Mumbai,"Engraving, etching and block making etc.",HL (North East) Holdings Limited,"United
Kingdom",6.12,0.08,"Received in the
company",
2216,"RADIAL (PHASE II) IT PARK PRIVATE
LIMITED",TAMIL NADU,Chennai,"Construction of buildings carried out on own-account basis or on
a fee or contract basis",AIGP2 CHENNAI 2 PTE LTD,Singapore,871.50,11.43,"Received in the
company",
2217,"RADIAL (PHASE III) IT PARK PRIVATE
LIMITED",TAMIL NADU,Chennai,"Construction of buildings carried out on own-account basis or on
a fee or contract basis",AIGP2 CHENNAI 3 PTE LTD,Singapore,1101.13,14.44,"Received in the
company",
2218,RADICAL HEALTH-TECH PRIVATE LIMITED,WEST BENGAL,North 24 Parganas,"Other human health activities n.e.c. (including independent
ambulance activities)",PETER P GREANEY,U.S.A,17.41,0.23,"Received in the
company",
2219,RAFAY SYSTEMS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",Rafay Systems Inc,U.S.A,1.00,0.01,"Received in the
company",
2220,Raidenbit Interactive Private Limited,DELHI,Central Delhi,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",Timothy Victor Fields,Canada,0.55,0.01,Received in the company,
2221,RAINBOX MEDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,Television programming and broadcasting activities,SPROUT INVESTMENTS II,Mauritius,1.62,0.02,"Received in the
company",
2222,Raine Advisors India Private Limited,MAHARASHTRA,Mumbai,Activities auxiliary to financial service activities n.e.c.,Raine India Holdings LLC,U.S.A,128.19,1.69,"Received in the
company",
2223,RAMAGUNDAM FERTILIZERS AND CHEMICALS LIMITED,TELANGANA,Karim Nagar,Manufacture of urea and other organic fertilizers,HT Ramagundam A/S,Denmark,51.23,0.67,Greenfield,
2224,"RAMAGUNDAM FERTILIZERS AND
CHEMICALS LIMITED",TELANGANA,Karim Nagar,Manufacture of urea and other organic fertilizers,Danish Agribusiness Fund I K/S,Denmark,51.23,0.67,Greenfield,
2225,"RAMAGUNDAM FERTILIZERS AND
CHEMICALS LIMITED",TELANGANA,Karim Nagar,Manufacture of urea and other organic fertilizers,Investment Fund For Developing Countries,Denmark,51.23,0.67,Greenfield,
2226,"RAMAGUNDAM FERTILIZERS AND
CHEMICALS LIMITED",TELANGANA,Karim Nagar,Manufacture of urea and other organic fertilizers,Danish Agribusiness Fund I K/S,Denmark,159.10,2.10,Greenfield,
2227,"RAMAGUNDAM FERTILIZERS AND
CHEMICALS LIMITED",TELANGANA,Karim Nagar,Manufacture of urea and other organic fertilizers,HT Ramagundam A/S,Denmark,159.10,2.10,Greenfield,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
2228,RAMAGUNDAM FERTILIZERS AND CHEMICALS LIMITED,TELANGANA,Karim Nagar,Manufacture of urea and other organic fertilizers,Investment Fund For Developing Countries,Denmark,159.10,2.10,Greenfield,
2229,"RANCORP FOODS SERVICES PRIVATE
LIMITED",KARNATAKA,Bengaluru,Wholesale of other basic/manufactured food stuffs n.e.c.,Rancorp Partners Pte Ltd,Singapore,0.50,0.01,"Received in the
company",
2230,Rand Refinery India Private Limited,MAHARASHTRA,Thane,Other business support service activities n.e.c,Rand Refinery (Pty) Limited,South Africa,0.30,0.00,"Received in the
company",
2231,"RANEAL TECHNOLOGIES PRIVATE
LIMITED",KARNATAKA,Bengaluru,"Manufacture of printer cables, monitor cables, USB cables,
connectors etc.",SAMUEL BRAIN GAMBERG,U.S.A,1.15,0.02,"Received in the
company",
2232,"RANEAL TECHNOLOGIES PRIVATE
LIMITED",KARNATAKA,Bengaluru,"Manufacture of printer cables, monitor cables, USB cables,
connectors etc.",NEAL JEREMY CASTLEMAN,U.S.A,1.30,0.02,"Received in the
company",
2233,RapidQube digital solutions pvt ltd,MAHARASHTRA,Mumbai,"Other information technology and computer service activities
n.e.c",Gulam Rasool Shaik,U.S.A,4.46,0.06,"Received in the
Company",
2234,RAYALSEEMA EXPRESSWAY PRIVATE LIMITED,TELANGANA,K.V.Rangareddy,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges, tunnels
and subways",Kinetic Holdings 1 Pte Limited,Singapore,70.00,0.92,Received in the company,
2235,"RB Aero Development Services Private
Limited",MAHARASHTRA,Pune,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",ROSTERBUSTER B.V.,Netherland,0.10,0.00,Brownfield,
2236,RBSG Capital Private Limited,MAHARASHTRA,Mumbai,Financial leasing,Bemal Patel,"United
Kingdom",6.95,0.09,"Received in the
company",
2237,"RCG Global Consulting (India) Private
Limited",KARNATAKA,Bengaluru,Providing software support and maintenance to the clients,RCG IT Corp.,U.S.A,0.89,0.01,"Received in the
Company",
2238,RCG Global Consulting (India) Private Limited,KARNATAKA,Bengaluru,Providing software support and maintenance to the clients,RCG IT Corp.,U.S.A,0.01,0.00,Received in the Company,
2239,"READY NETWORKS INDIA PRIVATE
LIMITED",KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",READY NETWORKS LLC,U.S.A,0.35,0.00,"Received in the
company",
2240,READY ROTI INDIA PRIVATE LIMITED,RAJASTHAN,Alwar,Manufacture of bread,Grupo Bimbo S.A.B de C.V.,Mexico,0.02,0.00,"Received in the
company",
2241,REALTIMEWAVE SYSTEMS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,R KRISH AND ASSOCIATES PTE. LTD.,Singapore,19.20,0.25,Received in the company,
2242,REBEL FOODS PRIVATE LIMITED,MAHARASHTRA,Pune,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",Coatue PE Asia 29 LLC,U.S.A,3798.26,50.20,"Received in the
Company",
2243,RECCY ADVENTURES PRIVATELIMITED,HARYANA,Gurgaon,Travel agency activities,AMIT KARKOON,U.S.A,1.00,0.01,"Received in the
company",
2244,RECKO SOFTWARE PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",Recko Inc.,U.S.A,189.90,2.51,"Received in the
Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
2245,REDBRICS ITES INDIA PRIVATE LIMITED,DELHI,South West Delhi,Management consultancy activities,Redbrics Inc.,Mauritius,0.45,0.01,Received in the Company,
2246,"Redflex Traffic Systems India Private
Limited",TAMIL NADU,Kanchipuram,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",REDFLEX ENFORCEMENT SERVICES PTY LTD,Australia,0.90,0.01,"Received in the
company",
2247,"Redflex Traffic Systems India Private
Limited",TAMIL NADU,Kanchipuram,"Writing, modifying, testing of computer program to meet the
needs of a particular client excluding web-page designing",REDFLEX HOLDINGS LTD,Australia,0.10,0.00,"Received in the
company",
2248,Redhunt Labs India Private Limited,UTTARAKHAND,Dehradun,"Other information technology and computer service activities
n.e.c",Redhunt Labs Limited,"United
Kingdom",0.10,0.00,"Received in the
Company",
2249,"REELEEZEE SOFTWARE SERVICES INDIA
PRIVATE LIMITED",GUJARAT,Ahmedabad,"Other information technology and computer service activities
n.e.c",ZIMONEY BV,Netherland,0.30,0.00,"Received in the
company",
2250,"REGENT CLIMATE CONNECT KNOWLEDGE
SOLUTIONS PRIVATE LIMITED",DELHI,South West Delhi,Other business support service activities n.e.c,CLIMATE CONNECT TECHNOLOGIES B.V.,Netherland,5.16,0.07,"Received in the
Company",
2251,REGENT CLIMATE CONNECT KNOWLEDGE SOLUTIONS PRIVATE LIMITED,DELHI,South West Delhi,Other business support service activities n.e.c,CLIMATE CONNECT TECHNOLOGIES B.V.,Netherland,5.61,0.07,Received in the Company,
2252,"REGENT CLIMATE CONNECT KNOWLEDGE
SOLUTIONS PRIVATE LIMITED",DELHI,South West Delhi,Other business support service activities n.e.c,CLIMATE CONNECT TECHNOLOGIES B.V.,Netherland,6.02,0.08,"Received in the
Company",
2253,REGIME TAX SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,GSF INVESTMENTS INTERNATIONAL DWC LLC,UAE,20.24,0.27,"Received in the
company",
2254,REMBRANDT LEATHERWORKS PRIVATE LIMITED,UTTAR PRADESH,Gautam Buddha Nagar,Manufacture of wearing apparel made of leather and substitutes of leather,ALLEN LEATHER CORP,U.S.A,4.42,0.06,Received in the company,
2255,Remigate Infradevelopers Private Limited,DELHI,South West Delhi,"Activities relating to alteration, addition, repair, maintenance
carried out on own-account basis or on a fee or contract basis",Kaleem Ullah Khan,UAE,2.40,0.03,"Received in the
company",
2256,"RENALYX HEALTH SYSTEMS PRIVATE
LIMITED",KARNATAKA,Bengaluru,"Other professional, scientific and technical activities n.e.c.",Satyaprakash Chikkakurgod Krishnarao,U.S.A,2.50,0.03,"Received in the
company",
2257,RENESENT MEDIA PRIVATE LIMITED,MAHARASHTRA,Thane,Providing software support and maintenance to the clients,JOHN YANIV DANIEL,U.S.A,0.35,0.00,"Received in the
company",
2258,"ReNew Solar Energy (Jharkhand Three)
Private Limited",DELHI,South West Delhi,Electric power generation using solar energy,GS Engineering and Corporation Corp,South Korea,832.10,10.91,"Received in the
company",
2259,RESQBUTTON INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Wholesale of other electronic equipments and parts thereof,Parthiban Munusamy,U.S.A,0.10,0.00,Received in the company,
2260,"Retter Technology Consulting Private
Limited",KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",Techstars Bangalore 2019 LLC,U.S.A,1.46,0.02,"Received in the
Company",
2261,REUR CARTECH PRIVATE LIMITED,DELHI,South Delhi,"Retail sale of refrigerators, washing machines and other
electrical/electronic household goods",LING LI ZHAO,China,2.52,0.03,"Received in the
company",
2262,Rev Snacks Private Limited,MAHARASHTRA,Pune,Preservation of fruit and vegetables n.e.c.,LALIT KUMAR SINGH,U.S.A,0.50,0.01,Received in the,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
,,,,,,,,,company,
2263,Rev Snacks Private Limited,MAHARASHTRA,Pune,Preservation of fruit and vegetables n.e.c.,NEIL PRADEEP MEHTA,Singapore,1.35,0.02,"Received in the
company",
2264,Rev Snacks Private Limited,MAHARASHTRA,Pune,Preservation of fruit and vegetables n.e.c.,KALYAN C GOTTUMUKKALA,U.S.A,0.50,0.01,"Received in the
company",
2265,RevX Technology Private Limited,KARNATAKA,Bengaluru,Advertising,RevX Inc (formerly known as Komli Media Inc),U.S.A,207.62,2.74,"Received in the
company",
2266,RHEA HEALTHCARE PRIVATE LIMITED,KARNATAKA,Bengaluru,Hospital activities,ASIA HEALTHCARE HOLDINGS PTE LTD,Singapore,570.00,7.53,Received in the company,
2267,"RIDGETOP HEALTHCARE PRACTICE
PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information technology and computer service activities
n.e.c",DATTATHRI MALYAVANTHAM,U.S.A,0.72,0.01,"Received in the
Company",
2268,Rimedo Advisor Private Limited,MAHARASHTRA,Mumbai,"Computer consultancy and computer facilities management
activities",Symple Wellness Platform PTE. LTD,Singapore,17.00,0.22,"Received in the
company",
2269,Rimedo Advisor Private Limited,MAHARASHTRA,Mumbai,"Computer consultancy and computer facilities management
activities",Symple Wellness Platform PTE. LTD,Singapore,12.00,0.16,"Received in the
company",
2270,Rimedo Advisor Private Limited,MAHARASHTRA,Mumbai,"Computer consultancy and computer facilities management
activities",Symple Wellness Platform PTE. LTD,Singapore,5.26,0.07,"Received in the
company",
2271,RINGCENTRAL INDIA PRIVATE LIMITED,DELHI,North West Delhi,"Other information technology and computer service activities
n.e.c","RCVA, INC.",U.S.A,0.00,0.00,"Received in the
company",
2272,RINGCENTRAL INDIA PRIVATE LIMITED,DELHI,North West Delhi,Other information technology and computer service activities n.e.c,"RingCentral Holdings I, Inc.",U.S.A,0.10,0.00,Received in the company,
2273,"RISESHARP TECHNOLOGIES PRIVATE
LIMITED",TELANGANA,Hyderabad,"Other information technology and computer service activities
n.e.c",Praveen Kumar Tummallapalli,U.S.A,10.18,0.13,"Received in the
company",
2274,RISKSPOTLIGHT COE PRIVATE LIMITED,MAHARASHTRA,Mumbai,Providing software support and maintenance to the clients,Riskspotlight Limited,"United
Kingdom",1.31,0.02,"Received in the
company",
2275,RIVER STAR INTERNATIONAL TRADING PRIVATE LIMITED,MAHARASHTRA,Thane,"Wholesale of toiletry, perfumery and cosmetics",YAO HUAIJIANG,China,9.50,0.13,Received in the company,
2276,RIVERSHORE HOLIDAYS PRIVATE LIMITED,KERALA,Ernakulam,"Hotels and Motels, inns, resorts providing short term lodging
facilities; includes accommodation in house boats",FABS REAL ESTATE COMPANY BSC CLOSED,Bahrain,97.30,1.29,"Received in the
Company",
2277,"Riverside Resorts and Holiday Homes
Private Limited",GOA,North Goa,"Hotels and Motels, inns, resorts providing short term lodging
facilities; includes accommodation in house boats",Real Advisory Limited,"United
Kingdom",5.40,0.07,"Received in the
company",
2278,RIVULET DIGITAL PRIVATE LIMITED,GUJARAT,Ahmedabad,Web-page designing,James William Huebner,U.S.A,0.06,0.00,"Received in the
Company",
2279,RN FUELS INDIA PRIVATE LIMITED,DELHI,South West Delhi,"Production of liquid and gaseous fuels, illuminating oils,
lubricating oils or greases or other products from crude",NEUTRAL FUELS LLC,UAE,27.57,0.36,"Received in the
company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,In Rs,In US$,,
,,,,petroleum or bituminous minerals,,,,,,
2280,RN FUELS INDIA PRIVATE LIMITED,DELHI,South West Delhi,"Production of liquid and gaseous fuels, illuminating oils,
lubricating oils or greases or other products from crude petroleum or bituminous minerals",NEUTRAL FUELS LLC,UAE,1.50,0.02,Received in the Company,
2281,ROBOTIC WARES PRIVATE LIMITED,DELHI,South Delhi,"Computer consultancy and computer facilities management
activities",SAIF Partners India V Limited,Mauritius,228.78,3.02,"Received in the
Company",
2282,ROBOTIC WARES PRIVATE LIMITED,DELHI,South Delhi,"Computer consultancy and computer facilities management
activities",Eight Roads Ventures India III LP,Bermuda,381.66,5.04,"Received in the
Company",
2283,ROBOTIC WARES PRIVATE LIMITED,DELHI,South Delhi,"Computer consultancy and computer facilities management
activities",Eight Roads Ventures India III LP,Bermuda,0.19,0.00,"Received in the
Company",
2284,ROBOTIC WARES PRIVATE LIMITED,DELHI,South Delhi,"Computer consultancy and computer facilities management
activities",Honeywell Venture Capital LLC,U.S.A,380.13,5.02,"Received in the
Company",
2285,ROBOTIC WARES PRIVATE LIMITED,DELHI,South Delhi,Computer consultancy and computer facilities management activities,Honeywell Venture Capital LLC,U.S.A,0.19,0.00,Received in the Company,
