Table No.19 (C),,,,,,,,
"STATEMENT ON REMITTANCE-WISE FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
103,LINAMAR INDIA P LTD,Canada,LINAMAR CORPORATION,MUMBAI,"Manufacture of diverse parts and accessories for motor vehecles sucs as brakes, gearboxes, axles, road",25.00,0.38,
104,RUCHI HI-RICH SEEDS PVT LTD,Canada,D.J.HENDRICK INTERNATIONAL INC,MUMBAI,Research and experimental development on natural sciences and engineering,8.33,0.13,
105,RUCHI HI-RICH SEEDS PVT LTD,Canada,DJ HENDRICK INTERNATIONAL INC,MUMBAI,Research and experimental development on natural sciences and engineering,12.96,0.19,
106,RUCHI HI-RICH SEEDS PVT LTD,Canada,AGRI INDIA HOLDINGS LTD,MUMBAI,Research and experimental development on natural sciences and engineering,4.60,0.07,
107,RUCHI HI-RICH SEEDS PVT LTD,Canada,DJ HENDRICK INTERNATIONAL INC,MUMBAI,Research and experimental development on natural sciences and engineering,16.11,0.24,
108,QUADROGEN INDIA PVT LTD,Canada,QUADROGEN POWER SYSTEMS INC,MUMBAI,Architectural and engineering activities and,6.00,0.09,
,,,,,related technical consultancy,,,
109,ROOMSTONITE EBOOKINGS,Canada,RALPH MICHAEL BEREZEN,BANGALORE,Other reservation service and related activities,7.38,0.11,
,PRIVATE LIMITED,,,,,,,
110,AVAAL TECHONOLOGIES INDIA PRIVATE LIMITE,Canada,AVAAL TECHNOLOGY SOLUTIONS INC,NEW DELHI,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",16.22,0.24,
111,JMC PROJECTS (INDIA) LIMITED,Canada,JAIKISHAN HEMANDAS DASWANI,AHMEDABAD,Construction of buildings carried out on own- account basis or on a fee or contract basis,0.21,0.00,
112,AVAAL TECHONOLOGIES INDIA PRIVATE LIMITE,Canada,AVAAL TECHNOLOGY SOLUTIONS INC.,NEW DELHI,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",2.61,0.04,
113,AGNITIO TECHNOLOGIES PVT LTD,Canada,AGNITIO TECHNOLOGIES CANADA INC,NEW DELHI,"Manufacture of consumption meters for electricity, water or gas, flow meters and counting meters",3.45,0.05,
114,NAPIER REID INDIA PRIVATE LIMITED (EAR:,Canada,NAPIER REID LTD,NEW DELHI,"Treatment of waste water or sewer by means of physical, chemical or biological processes",0.52,0.01,
115,NAPIER REID INDIA PRIVATE LIMITED (EAR:,Canada,NAPIER REID LTD,NEW DELHI,"Treatment of waste water or sewer by means of physical, chemical or biological processes",0.65,0.01,
116,MAXTECH SINTERED PRODUCT,Canada,MAXTECH MANUFACTURING INC,MUMBAI,Manufacture of other structural metal products,1.70,0.03,
,PVT LTD-Now SIn,,,,,,,
117,MAXTECH SINTERED PRODUCT,Canada,MAXTECH MANUFACTURING INC,MUMBAI,Manufacture of other structural metal products,18.87,0.28,
,PVT LTD-Now SIn,,,,,,,
118,MINAEAN HABITAT INDIA PVT LTD,Canada,"Minaean Building Solutions Inc.,",MUMBAI,"Manufacture of metal frameworks or skeletons for construction and parts thereof ((towers, masts,
trusses,",15.34,0.23,
119,MINAEAN HABITAT INDIA PVT LTD,Canada,Minaean Ventures Inc,MUMBAI,"Manufacture of metal frameworks or skeletons for construction and parts thereof ((towers, masts,
trusses,",4.50,0.07,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
120,SNC LAVALIN ENGINEERING AND TECHNOLOGY P,Canada,SNC LAVALIN INC,MUMBAI,Architectural and engineering activities and related technical consultancy,125.96,1.87,
121,GENSYS INFIOSOL ENGINEERS PVT LTD,Canada,Mr. Abhijit Parkhi,MUMBAI,Computer consultancy and computer facilities management activities,0.00,0.00,
122,BIL-RYERSON FUTURES PVT LTD,Canada,Simon Fraser University,MUMBAI,"Other professional, scientific and technical activities n.e.c.",8.61,0.13,
123,M/S SHIELD LUBRICANTS AND SPECIALITIES P,Canada,M/S SHIELD WORLD WIDE LTD,MUMBAI,Other non-specialised wholesale trade n.e.c.,0.98,0.01,
124,QUADROGEN INDIA PVT LTD,Canada,QUADROGEN POWER SYSTEMS INC,MUMBAI,Architectural and engineering activities and related technical consultancy,1.00,0.01,
125,QUADROGEN INDIA PVT LTD,Canada,KALPANA PRASAD,MUMBAI,Architectural and engineering activities and related technical consultancy,0.00,0.00,
126,LUXURY QUOTIENT INDIA PRIVATE LIMITED,Canada,LUXURY QUOTIENT INTERNATIONAL INC,NEW DELHI,Wholesale trade via e-commerce excluding activities of commission agents,2.30,0.03,
127,PROPHESEE SOLUTIONS PRIVATE LIMITED,Canada,MURALI VASAN SUNDARALINGAM,NEW DELHI,Computer consultancy and computer facilities management activities,0.34,0.00,
