Table No.19 (b),,,,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER ACQUISITION OF SHARES ROUTE
RECEIVED DURING JANUARY 2020 TO MARCH 2020",,,,,,,,,,
405,QUICKO TECHNOSOFT LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SCI Investments VI,Mauritius,0.32,0.00,Received in the Company,
406,R+B Filter Manufacturing Enterprises Private Limited,GUJARAT,Vadodara,Manufacture of filtering and purifying machinery or apparatus for liquids and gases,Sabine Rapp,Germany,0.00,0.00,Received in the Company,
407,RAMIND COLD FORGE PRIVATE LIMITED,TAMIL NADU,Vellore,Manufacture of electric motors (except internal combustion engine starting motors),SHREYAS R MEHTA,U.S.A,6.69,0.09,Received in the company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
408,Ramky Enviro Engineers Limited,TELANGANA,K.V.Rangare ddy,Treatment and disposal of non-hazardous waste,Metropolis Investment Holdings Pte. Ltd.,Singapore,200.00,2.69,Received in the Company,
409,RATHIK INDUSTRIAL & LOGISTICS PARK PRIVATE LIMITED,Tamil Nadu,Kancheepur am,Construction of buildings carried out on own- account basis or on a fee or contract basis,ILP III Ventures XVII Pte. Ltd.,Singapore,4.59,0.06,GreenField,
410,RATHIK INDUSTRIAL & LOGISTICS PARK PRIVATE LIMITED,TAMIL NADU,Kanchipura m,Construction of buildings carried out on own- account basis or on a fee or contract basis,ILP III Ventures XVII Pte. Ltd.,Singapore,1.06,0.01,GreenField,
411,RATHIK INDUSTRIAL & LOGISTICS PARK PRIVATE LIMITED,TAMIL NADU,Kancheepur am,Construction of buildings carried out on own- account basis or on a fee or contract basis,ILP III Ventures XVII Pte Ltd,Singapore,9.58,0.13,GreenField,
412,REL MARINETEK INFRA PRIVATE LIMITED,KARNATAKA,Belagavi,"Construction of floating structures ( floating docks, pontoons, coffer-dams, floating landing stages, buoys, floating tanks, barges, lighters, floating cranes, non-recreational inflatable rafts
etc.)",Marinetek Middle East and Asia FZCO,UAE,0.03,0.00,Received in the company,
413,Reliance Capital Trustee Co. Limited,MAHARASHTRA,Mumbai,Activities auxiliary to financial service activities n.e.c.,Nippon Life Insurance Company,Japan,16.97,0.24,Received in the company,
414,RESILIENT INNOVATIONS PRIVATE LIMITED,DELHI,South Delhi,Other information technology and computer service activities n.e.c,Beenext2 Pte. Ltd.,Singapore,7.23,0.10,Received in the company,
415,RESILIENT INNOVATIONS PRIVATE LIMITED,DELHI,South Delhi,Other information technology and computer service activities n.e.c,"RIBBIT CAYMAN IN HOLDINGS V, LTD.",Cayman Islands,14.46,0.20,Received in the company,
416,RESILIENT INNOVATIONS PRIVATE LIMITED,DELHI,South Delhi,Other information technology and computer service activities n.e.c,"RIBBIT CAYMAN IN HOLDINGS V, LTD.",Cayman Islands,20.78,0.29,Received in the company,
417,RESILIENT INNOVATIONS PRIVATE LIMITED,DELHI,South Delhi,Other information technology and computer service activities n.e.c,Beenext2 Pte. Ltd.,Singapore,18.98,0.26,Received in the Company,
418,Rimedo Advisor Private Limited,MAHARASHTRA,Mumbai,Computer consultancy and computer facilities management activities,Symple Wellness Platform Pte. Ltd.,Singapore,0.50,0.01,Received in the company,
419,ROAMBEE SERVICES (INDIA) PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,Roambee Corporation,U.S.A,0.25,0.00,Received in the Company,
420,Rockhopper Renewables (India) Private Limited,TELANGANA,Medak,Electric power generation using solar energy,Rockhopper Renewables Limited,United Kingdom,0.01,0.00,Received in the Company,
421,ROOP TEKNO POLYMERS PRIVATE LIMITED,GOA,South Goa,Manufacture of other rubber products n.e.c.,Tekno Kaucuk Sanayii AS,Turkey,0.50,0.01,GreenField,
422,Roppen Transportation Services Private Limited,TELANGANA,Hyderabad,Car parking including motorcycle and bicycle parking,Everblue Bangladesh LLC,U.S.A,10.34,0.14,Received in the company,
423,Roppen Transportation Services Private Limited,TELANGANA,Hyderabad,Car parking including motorcycle and bicycle parking,Everblue Bangladesh LLC,U.S.A,2.73,0.04,Received in the company,
424,Roppen Transportation Services Private Limited,TELANGANA,Hyderabad,Car parking including motorcycle and bicycle parking,Integrated Capital Growth Limited,Cayman Islands,13.05,0.18,Received in the company,
425,ROYPAR CONSTRUCTIONS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other civil engineering projects n.e.c.,Royale Partners Investment Fund Limited,Mauritius,0.10,0.00,Received in the company,
426,RUPEEK FINTECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Accel India V (Mauritius) Limited,Mauritius,1.42,0.02,Received in the company,
427,RUPEEK FINTECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Accel India V (Mauritius) Limited,Mauritius,2.84,0.04,Received in the company,
428,RUPEEK FINTECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer,SCI Investments V,Mauritius,4.46,0.06,Received in the,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,service activities n.e.c,,,,,company,
429,RUPEEK FINTECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Bertelsmann Nederland B.V.,Netherland,4.46,0.06,Received in the company,
430,RUPEEK FINTECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Bertelsmann Nederland B.V.,Netherland,6.09,0.09,Received in the company,
431,RUPEEK FINTECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SCI Investments V,Mauritius,2.23,0.03,Received in the company,
432,RUPEEK FINTECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Bertelsmann Nederland B.V.,Netherland,2.64,0.04,Received in the company,
433,RUPEEK FINTECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Bertelsmann Nederland B.V.,Netherland,2.84,0.04,Received in the company,
434,RUPEEK FINTECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SCI Investments V,Mauritius,1.62,0.02,Received in the company,
435,RUPEEK FINTECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Bertelsmann Nederland B.V.,Netherland,0.20,0.00,Received in the company,
436,Saankhya Labs Pvt Ltd,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,ONE MEDIA 3.0 LLC,U.S.A,36.07,0.49,Received in the Company,
437,SAARA MEDIATECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SAARA Inc.,U.S.A,0.05,0.00,Received in the company,
438,Sabo Hema Automative Private Limited,State Not Indicated,District Not Indicated,"Manufacture of diverse parts and accessories for motor vehicles such as brakes, gearboxes, axles,road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, catalysers,
clutches, ste",Powerdown International Pty Ltd,Australia,12.66,0.18,-,
439,Sabo Hema Automotive Private Limited,DELHI,South West Delhi,"Manufacture of diverse parts and accessories for motor vehicles such as brakes, gearboxes, axles,road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, catalysers,
clutches, ste",Powerdown International Pty Ltd,Australia,25.32,0.35,Received in the company,
440,SAHRUDAYA HEALTH CARE PRIVATE LIMITED,TELANGANA,Hyderabad,Hospital activities,ABC Medicover Holdings,Netherland,36.69,0.51,Received in the company,
441,SAHRUDAYA HEALTH CARE PRIVATE LIMITED,TELANGANA,Hyderabad,Hospital activities,ABC MEDICOVER HOLDINGS B.V.,Netherland,111.80,1.56,Received in the company,
442,SAHRUDAYA HEALTH CARE PRIVATE LIMITED,TELANGANA,Hyderabad,Hospital activities,ABC MEDICOVER HOLDINGS B.V.,Netherland,41.28,0.58,Received in the company,
443,SAHRUDAYA HEALTH CARE PRIVATE LIMITED,TELANGANA,Hyderabad,Hospital activities,ABC MEDICOVER HOLDINGS B.V.,Netherland,2.68,0.04,Received in the company,
444,SAHRUDAYA HEALTH CARE PRIVATE LIMITED,TELANGANA,Hyderabad,Hospital activities,ABC MEDICOVER HOLDINGS B V,Netherland,1.14,0.02,Received in the Company,
445,SAHRUDAYA HEALTH CARE PRIVATE LIMITED,TELANGANA,Hyderabad,Hospital activities,ABC MEDICOVER HOLDINGS B V,Netherland,1.24,0.02,Received in the company,
446,SAHRUDAYA HEALTH CARE PRIVATE LIMITED,TELANGANA,Hyderabad,Hospital activities,ABC MEDICOVER HOLDINGS B V,Netherland,114.72,1.61,Received in the company,
447,Salmon Commerce Pvt Ltd,DELHI,North Delhi,Providing software support and maintenance to,WPP SINGAPORE PTE LIMITED,Singapore,8.21,0.11,Received in the,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,,,,the clients,,,,,company,
448,Salmon Commerce Pvt Ltd,DELHI,North Delhi,Providing software support and maintenance to the clients,WPP SINGAPORE PTE LIMITED,Singapore,32.86,0.46,Received in the company,
449,SARVAYONI ADYAH PROPERTY SERVICES PRIVATE LIMITED,MAHARASHTRA,Mumbai,Combined facilities support activities,Yinna Technology Pte. Ltd.,Singapore,0.00,0.00,Received in the company,
450,SARVAYONI ADYAH PROPERTY SERVICES PRIVATE LIMITED,MAHARASHTRA,Mumbai,Combined facilities support activities,HUASHENG CONSULTANTS PTE. LTD,Singapore,0.00,0.00,Received in the company,
451,SBE RENEWABLES EIGHTEEN PROJECTS PRIVATE LIMITED,DELHI,South West Delhi,Electric power generation using solar energy,SBE THIRTY LIMITED,United Kingdom,0.00,0.00,Received in the Company,
452,SBE RENEWABLES EIGHTEEN PROJECTS PRIVATE LIMITED,DELHI,South West Delhi,Electric power generation using solar energy,SBE THIRTY LIMITED,United Kingdom,0.00,0.00,Received in the Company,
453,SBE RENEWABLES FIFTEEN PROJECTS PRIVATE LIMITED,DELHI,South West Delhi,Electric power generation using solar energy,SBE FIFTEEN LIMITED,United Kingdom,0.00,0.00,Received in the Company,
454,SBE RENEWABLES FIFTEEN PROJECTS PRIVATE LIMITED,DELHI,South West Delhi,Electric power generation using solar energy,SBE FIFTEEN A LIMITED,United Kingdom,0.00,0.00,Received in the Company,
455,SBE RENEWABLES SEVENTEEN PROJECTS PRIVATE LIMITED,DELHI,South West Delhi,Electric power generation using solar energy,SBE TWENTY SEVEN LIMITED,United Kingdom,0.00,0.00,Received in the Company,
456,SBE RENEWABLES SEVENTEEN PROJECTS PRIVATE LIMITED,DELHI,South West Delhi,Electric power generation using solar energy,SBE TWENTY SEVEN LIMITED,United Kingdom,0.00,0.00,Received in the Company,
457,SCARECROW COMMUNICATIONS LTD,MAHARASHTRA,Mumbai,Advertising,M&C Saatchi PLC through its nominee SAI-YU WONG,United Kingdom,0.00,0.00,Received in the Company,
458,SCIFORMIX TECHNOLOGIES PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Other professional, scientific and technical activities n.e.c.",SCIFORMIX CORPORATION,U.S.A,0.05,0.00,Received in the company,
459,SDNA INDUSTRIAL CHEMICAL PRIVATE LIMITED,KARNATAKA,Bengaluru,Other non-specialised wholesale trade n.e.c.,Tenax S.P.A,Italy,0.02,0.00,Received in the company,
460,SDNA INDUSTRIAL CHEMICAL PRIVATE LIMITED,KARNATAKA,Bengaluru,Other non-specialised wholesale trade n.e.c.,Tenax Eurasia Kimya Sanaya Ve Ticaret Limited,Turkey,0.00,0.00,Received in the Company,
461,SEKHMET TECHNOLOGIES PRIVATE LIMITED,HARYANA,Gurgaon,Other information technology and computer service activities n.e.c,Venkat Tadanki,U.S.A,0.99,0.01,Received in the Company,
462,SEKHMET TECHNOLOGIES PRIVATE LIMITED,HARYANA,Gurgaon,Other information technology and computer service activities n.e.c,KOIS HOLDINGS,Belgium,8.04,0.11,Received in the company,
463,SEKHMET TECHNOLOGIES PRIVATE LIMITED,HARYANA,Gurgaon,Other information technology and computer service activities n.e.c,KOIS HOLDINGS,Belgium,1.61,0.02,Received in the company,
464,SEKHMET TECHNOLOGIES PRIVATE LIMITED,HARYANA,Gurgaon,Other information technology and computer service activities n.e.c,KOIS Holdings,Belgium,1.61,0.02,Received in the company,
465,SEMBCORP ENERGY INDIA LIMITED,TELANGANA,Hyderabad,Electric power generation by coal based thermal power plants,SEMBCORP UTILITIES PTE LTD,Singapore,4067.72,57.04,Received in the company,
466,Seoul Metal India Private Limited,UTTAR PRADESH,"Gautam
Buddha Nagar",Manufacture of other electronic components n.e.c,Cha Gyun Young,Vietnam,0.10,0.00,Received in the Company,
467,SERENDEBYTE TECHNOLOGY SOLUTIONS PRIVATE LIMITED,TAMIL NADU,Chennai,Providing software support and maintenance to the clients,"TTEC DIGITAL, LLC",U.S.A,0.01,0.00,Received in the Company,
468,SERENDEBYTE TECHNOLOGY SOLUTIONS PRIVATE LIMITED,TAMIL NADU,Chennai,Providing software support and maintenance to the clients,TTEC DIGITAL LLC,U.S.A,0.01,0.00,Received in the Company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
469,SGS Technical Services Pvt. Ltd.,UTTAR PRADESH,Lucknow,Activities of call centres,Software Galaxy Systems LLC,U.S.A,0.06,0.00,Received in the Company,
470,SHADOWFAX TECHNOLOGIES PRIVATE LIMITED,DELHI,North West Delhi,Other business support service activities n.e.c,Eight Roads Investments Mauritius II Limited,Mauritius,61.49,0.83,Received in the Company,
471,SHADOWFAX TECHNOLOGIES PRIVATE LIMITED,DELHI,North West Delhi,Other business support service activities n.e.c,Eight Roads Investments Mauritius II Limited,Mauritius,81.52,1.10,Received in the Company,
472,SHINEBAY TECHNOLOGIES INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,NEW BAY CAPITAL LIMITED,HongKong,0.05,0.00,Received in the company,
473,SHINEBAY TECHNOLOGIES INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,NEW BAY CAPITAL LIMITED,HongKong,0.05,0.00,Received in the company,
474,Shoonya Software Services Private Limited,TAMIL NADU,Tiruvallur,Other information technology and computer service activities n.e.c,SHOONYA ENTERPRISES INC,U.S.A,0.10,0.00,Received in the company,
475,SIGHTPLAN INDIA PRIVATE LIMITED,Telangana,Hyderabad,Other information technology and computer service activities n.e.c,SIGHTPLAN INC,U.S.A,0.11,0.00,Received in the Company,
476,Sigma Byte Computers Private Limited,MAHARASHTRA,Mumbai,"Installation of telecommunications wiring,
computer network and cable television wiring, including fibre optic, satellite dishes",Gul Gopal Gidwani,UAE,52.50,0.74,Received in the company,
477,SILA Solutions Private Limited,MAHARASHTRA,Mumbai,Combined facilities support activities,Norwest Venture Partners X- Mauritius,Mauritius,5.63,0.08,Received in the company,
478,SILA Solutions Private Limited,MAHARASHTRA,Mumbai,Combined facilities support activities,Norwest Venture Partners - X Mauritius,Mauritius,4.43,0.06,Received in the company,
479,SILA Solutions Private Limited,MAHARASHTRA,Mumbai,Combined facilities support activities,NORWEST VENTURE PARTNERS X - MAURITIUS,Mauritius,5.63,0.08,Received in the company,
480,SILVEREDGE TECHNOLOGIES PRIVATE LIMITED,DELHI,New Delhi,Providing software support and maintenance to the clients,SILVERPUSH PTE LTD,Singapore,0.72,0.01,Received in the company,
481,SILVEREDGE TECHNOLOGIES PRIVATE LIMITED,DELHI,New Delhi,Providing software support and maintenance to the clients,Silverpush Pte Ltd,Singapore,0.72,0.01,Received in the company,
482,SILVEREDGE TECHNOLOGIES PRIVATE LIMITED,DELHI,New Delhi,Providing software support and maintenance to the clients,Silverpush Pte Ltd,Singapore,0.72,0.01,Received in the company,
483,SILVEREDGE TECHNOLOGIES PRIVATE LIMITED,DELHI,New Delhi,Providing software support and maintenance to the clients,SilverPush Pte. Ltd.,Singapore,1.30,0.02,Received in the company,
484,SKY GATE HOSPITALITY PRIVATE LIMITED,HARYANA,Gurgaon,Restaurants without bars,SWIP HOLDINGS LIMITED,Mauritius,7.70,0.10,Received in the Company,
485,Smart Chip Private Limited,MAHARASHTRA,Mumbai,Manufacture of other electronic components n.e.c,Idemia Germany GmbH,Germany,136.62,1.92,Received in the company,
486,SMARTER E-LEARNING PRIVATE LIMITED,PUNJAB,Mohali,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",NETSMARTZ LLC,U.S.A,0.75,0.01,Received in the Company,
487,SMCC CONSTRUCTION INDIA LIMITED,DELHI,South Delhi,Construction of buildings carried out on own- account basis or on a fee or contract basis,SUMITOMO MITSUI CONSTRUCTION CO. LTD.,Japan,1175.00,16.48,Received in the company,
488,Sociofy Enterprise Private Limited,KARNATAKA,Bengaluru,"Other data processing, hosting and related activities n.e.c.",Sociofy Singapore Pte Ltd,Singapore,0.00,0.00,Received in the company,
489,Sociofy Enterprise Private Limited,KARNATAKA,Bengaluru,"Other data processing, hosting and related activities n.e.c.",Sociofy Singapore Pte. Ltd.,Singapore,0.00,0.00,Received in the company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
490,SOLAR OM GLOBAL SERVICES INDIA PRIVATE LIMITED,MAHARASHTRA,Thane,Electric power generation using solar energy,GLOBAL SOLAR ENERGY I SLU,Spain,0.00,0.00,Received in the company,
491,SOLAR OM GLOBAL SERVICES INDIA PRIVATE LIMITED,MAHARASHTRA,Thane,Electric power generation using solar energy,SOLARIG GLOBAL SERVICES SA,Spain,0.00,0.00,Received in the company,
492,Solcen Technologies Private Limited,KARNATAKA,Bengaluru,Providing software support and maintenance to the clients,Chanel Limited,United Kingdom,60.96,0.85,Received in the company,
493,SOMA UNIVERSAL LOGISTICS PRIVATE LIMITED,MAHARASHTRA,Thane,Freight rail transport,SALIM SADRUDDIN BHERIANI,Canada,2.45,0.03,Received in the company,
494,SOVERG PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SPROUTER LLC,U.S.A,0.03,0.00,Received in the Company,
495,Spadeworx Software Services Private Limited,MAHARASHTRA,Pune,Other information technology and computer service activities n.e.c,INVASYSTEMS DIGITAL LLC,U.S.A,0.78,0.01,Received in the Company,
496,SPERO PROPERTIES AND SERVICES PRIVATE LIMITED,MAHARASHTRA,Mumbai,Real estate activities with own or leased property,BREP ASIA SG L and T Holding NQ Pte Ltd,Singapore,0.05,0.00,Received in the company,
497,SPERO PROPERTIES AND SERVICES PRIVATE LIMITED,MAHARASHTRA,Mumbai,Real estate activities with own or leased property,BREP Asia SG L and T Holding NQ Pte Ltd,Singapore,0.05,0.00,Received in the company,
498,Speyside Corporate Relations Private Limited,DELHI,South West Delhi,Other business support service activities n.e.c,Speyside Corporate Relations Pte. Ltd,Singapore,0.00,0.00,Received in the Company,
499,SPKS ENRICH PRODUCTS PRIVATE LIMITED,TAMIL NADU,Dindigul,"Manufacture of fruit or vegetable juices and their concentrates, squashes and powder",S.A.SILVA & SONS LANKA (PVT) LTD,Sri Lanka,2.55,0.04,Received in the company,
500,SPKS ENRICH PRODUCTS PRIVATE LIMITED,TAMIL NADU,Dindigul,"Manufacture of fruit or vegetable juices and their concentrates, squashes and powder",S.A.SILVA & SONS LANKA (PRIVATE) LIMITED,Sri Lanka,2.55,0.04,Received in the company,
501,SPKS ENRICH PRODUCTS PRIVATE LIMITED,TAMIL NADU,Dindigul,"Manufacture of fruit or vegetable juices and their concentrates, squashes and powder",S.A.SILVA & SONS LANKA (PRIVATE) LIMITED,Sri Lanka,2.55,0.04,Received in the company,
502,SPKS ENRICH PRODUCTS PRIVATE LIMITED,TAMIL NADU,Dindigul,"Manufacture of fruit or vegetable juices and their concentrates, squashes and powder",S.A.SILVA SONS & LANKA (PVT) LTD,Sri Lanka,2.55,0.04,Received in the company,
503,Sprinklr India Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,SPRINKLR INC.USA,U.S.A,0.00,0.00,Received in the company,
504,Sprinklr India Private Limited,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,"SPRINKLR INC., USA",U.S.A,0.05,0.00,Received in the company,
505,SPROUTLIFE FOODS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc.
(this excludes the",SAIF PARTNERS INDIA VI LIMITED,Mauritius,49.97,0.67,Received in the Company,
506,SPROUTLIFE FOODS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like
manufacture of egg powder, sambar powder etc.",SAIF Partners India VI Limited,Mauritius,49.97,0.67,Received in the Company,
507,SRINIVASA GAYITHRI RESOURCE RECOVERY LIMITED,KARNATAKA,Bengaluru,Collection of non-hazardous waste,KIBOKO HOLDINGS LIMITED,Mauritius,190.00,2.56,Received in the Company,
508,STELLAPPS TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,Providing software support and maintenance to the clients,BEENEXT 2 PTE. LTD.,Singapore,12.50,0.18,Received in the company,
509,STELLAR THERMBOND INDIA,WEST BENGAL,Kolkata,"Manufacture of refractory mortars, concretes etc.",Stellar Materials International LLC,U.S.A,0.10,0.00,Received in the,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
,PRIVATE LIMITED,,,,,,,,Company,
510,STESALIT TELEMA ELECTRICALS PRIVATE LIMITED,HIMACHAL PRADESH,Solan,Manufacture of other electrical equipment,TELEMA HOLDING SRL,Italy,87.50,1.22,Received in the company,
511,Studio Graphene Private Limited,DELHI,Central Delhi,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",RITAM GANDHI,United Kingdom,0.00,0.00,Received in the Company,
512,Studio Graphene Private Limited,DELHI,Central Delhi,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",STUDIO GRAPHENE LIMITED,United Kingdom,0.05,0.00,Received in the Company,
513,Sunspring Solar Private Limited,MAHARASHTRA,Mumbai,Electric power generation using solar energy,Cleantech India OA Pte. Ltd.,Singapore,39.97,0.56,Received in the company,
514,SUXIANG FINANCIAL SERVICES PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other information service activities n.e.c.,Sinolending Limited,British Virginia,0.10,0.00,Received in the Company,
515,Swin Technologies Private Limited,TAMIL NADU,Coimbatore,Providing software support and maintenance to the clients,Swin Technologies AB,Sweden,1.00,0.01,Received in the company,
516,SYMPHONY CONCERTO INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page designing",Concerto Health AI Solution LLC,U.S.A,0.10,0.00,Received in the company,
517,SYMPHONY CONCERTO INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding
web-page designing",Precision Health Intelligence LLC,U.S.A,0.00,0.00,Received in the Company,
518,SYNAPSICA HEALTHCARE PRIVATE LIMITED,DELHI,South Delhi,Providing software support and maintenance to the clients,SYNAPSICA HEALTHCARE INC,U.S.A,0.01,0.00,Received in the Company,
519,TAGMANGO PRIVATE LIMITED,WEST BENGAL,Howrah,Other information technology and computer service activities n.e.c,"Tagmango, Inc.",U.S.A,0.06,0.00,Received in the Company,
520,TAGMANGO PRIVATE LIMITED,WEST BENGAL,Howrah,Other information technology and computer service activities n.e.c,"Tagmango, Inc.",U.S.A,0.06,0.00,Received in the company,
521,Talegaon Industrial Parks Private Limited,MAHARASHTRA,Mumbai,"Storage and warehousing n.e.c.[Includes general merchandise warehouses and warehousing of furniture, automobiles, gas and oil, chemicals, textiles etc. Also included is storage of goods in
foreign trade zones",BREP ASIA II INDIAN HOLDING CO I (NQ) PTE. LTD.,Singapore,1407.31,18.93,Received in the Company,
522,TALENTQUEST SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,TALENTQUEST LLC,U.S.A,0.71,0.01,Received in the company,
523,TALENTQUEST SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,TALENTQUEST LLC,U.S.A,0.70,0.01,Received in the company,
524,TALENTQUEST SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,TALENTQUEST LLC,U.S.A,0.70,0.01,Received in the company,
525,TEKLINK SOFTWARE PRIVATE LIMITED,DELHI,East Delhi,Other information service activities n.e.c.,Teklink International Inc,U.S.A,192.57,2.69,Received in the company,
526,TENEXE S&D ACCELERATORS PRIVATE LIMITED,TAMIL NADU,Chennai,Other information technology and computer service activities n.e.c,"Rapid Acceleration Partners, Inc",U.S.A,0.03,0.00,Received in the Company,
527,TENEXE S&D ACCELERATORS PRIVATE LIMITED,TAMIL NADU,Chennai,Other information technology and computer service activities n.e.c,"RAPID ACCELERATION PARTNERS, INC",U.S.A,0.05,0.00,Received in the Company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs.,In US$,,
528,TESSER INSIGHTS PRIVATE LIMITED,TAMIL NADU,Chennai,Other information technology and computer service activities n.e.c,TESSER INSIGHTS INC,U.S.A,0.03,0.00,Received in the company,
529,TESSER INSIGHTS PRIVATE LIMITED,TAMIL NADU,Chennai,Other information technology and computer service activities n.e.c,TESSER INSIGHTS INC,U.S.A,0.05,0.00,Received in the company,
530,THERACHEM RESEARCH MEDILAB INDIA PVT. LTD,RAJASTHAN,Jaipur,Manufacture of synthetic aromatic products,Therachem Research Medilab LLC,U.S.A,48.11,0.67,Received in the company,
531,THERACHEM RESEARCH MEDILAB INDIA PVT. LTD,RAJASTHAN,Jaipur,Manufacture of synthetic aromatic products,Therachem Research Medilab LLC,U.S.A,48.11,0.67,Received in the company,
532,Third I Technosoft Private Limited,MAHARASHTRA,Pune,Other information technology and computer service activities n.e.c,AArete Inc.,U.S.A,10.63,0.15,Received in the company,
533,Third I Technosoft Private Limited,MAHARASHTRA,Pune,Other information technology and computer service activities n.e.c,AArete Inc.,U.S.A,10.63,0.15,Received in the company,
534,Third I Technosoft Private Limited,MAHARASHTRA,Pune,Other information technology and computer service activities n.e.c,AArete Inc.,U.S.A,10.63,0.15,Received in the company,
535,Third I Technosoft Private Limited,MAHARASHTRA,Pune,Other information technology and computer service activities n.e.c,AArete Inc.,U.S.A,10.61,0.15,Received in the company,
536,Todaytec India Private Limited,DELHI,South West Delhi,Book and other similar sheet binding on account of others,GT HOLDING HK LIMITED,HongKong,21.47,0.30,Received in the company,
537,TRIDIAGONAL ENGINEERING SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Pune,Architectural and engineering activities and related technical consultancy,Mr. Damodaran Vedapuri,U.S.A,0.01,0.00,Received in the company,
538,TRUE RCM PRIVATE LIMITED,TAMIL NADU,Chennai,Other information technology and computer service activities n.e.c,PATRICIA A KEARAN,U.S.A,0.02,0.00,Received in the company,
539,TRUE RCM PRIVATE LIMITED,TAMIL NADU,Chennai,Other information technology and computer service activities n.e.c,MICHEAL J MCCAULEY,U.S.A,0.02,0.00,Received in the company,
540,TRUE RCM PRIVATE LIMITED,TAMIL NADU,Chennai,Other information technology and computer service activities n.e.c,JUNAID NAWAZ,U.S.A,0.02,0.00,Received in the company,
